FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
2011/12/22,VAL,NO2,,0.010,0.010,0.013,0.008,0.006,0.010,0.016,0.020,0.022,0.031,0.037,0.023,0.012,0.011,0.008,0.011,0.009,0.012,0.025,0.033,0.030,0.022,0.023,0.021
2011/12/22,VAL,NOX,,0.009,0.009,0.013,0.007,0.005,0.009,0.028,0.110,0.110,0.102,0.084,0.039,0.017,0.013,0.010,0.014,0.011,0.015,0.029,0.066,0.071,0.034,0.059,0.028
2011/12/22,VAL,O3,,0.022,0.020,0.016,0.020,0.024,0.019,0.013,0.004,0.006,0.008,0.014,0.024,0.036,0.044,0.041,0.043,0.041,0.035,0.019,0.007,0.005,0.009,0.008,0.008
2011/12/22,VAL,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/22,VAL,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.004,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2011/12/23,AGU,CO,,1.1,1.3,1.4,0.5,0.6,0.7,0.8,1.6,2.3,2.4,1.6,1.2,0.8,0.7,0.5,0.3,0.2,0.2,0.6,0.8,0.8,0.6,0.3,0.9
2011/12/23,AGU,NO,,0.095,0.110,0.153,0.039,0.051,0.086,0.099,0.227,0.359,0.272,0.154,0.079,0.051,0.037,0.026,0.009,0.006,0.006,0.025,0.045,0.037,0.022,0.009,0.085
2011/12/23,AGU,NO2,,0.039,0.040,0.042,0.040,0.039,0.034,0.035,0.029,0.044,0.073,0.079,0.066,0.048,0.041,0.031,0.014,0.015,0.018,0.046,0.048,0.049,0.045,0.021,0.039
2011/12/23,AGU,NOX,,0.141,0.157,0.202,0.086,0.097,0.127,0.142,0.263,0.410,0.352,0.240,0.152,0.107,0.085,0.064,0.030,0.028,0.030,0.078,0.100,0.093,0.075,0.036,0.131
2011/12/23,AGU,O3,,0.005,0.005,0.003,0.003,0.003,0.002,0.003,0.003,0.004,0.006,0.011,0.020,0.027,0.034,0.036,0.032,0.031,0.027,0.008,0.005,0.005,0.006,0.016,0.004
2011/12/23,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,AGU,SO2,,0.003,0.004,0.005,0.002,0.002,0.003,0.003,0.005,0.010,0.010,0.008,0.005,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003
2011/12/23,ATM,CO,,4.1,3.5,1.9,1.4,1.6,1.5,2.9,3.5,4.9,3.5,1.8,1.7,1.5,1.0,1.0,0.8,0.8,1.0,2.2,2.5,2.3,1.7,2.3,1.4
2011/12/23,ATM,NO,,0.139,0.131,0.086,0.033,0.026,0.027,0.079,0.143,0.181,0.144,0.033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.027,0.017,0.015,0.037,0.031
2011/12/23,ATM,NO2,,0.075,0.072,0.066,0.058,0.056,0.055,0.062,0.068,0.077,0.093,0.089,0.070,0.068,0.048,0.042,0.038,0.032,0.033,0.054,0.069,0.070,0.065,0.066,0.063
2011/12/23,ATM,NOX,,0.214,0.204,0.153,0.092,0.083,0.083,0.143,0.211,0.258,0.237,0.123,0.071,0.067,0.047,0.041,0.036,0.030,0.032,0.060,0.097,0.088,0.080,0.104,0.095
2011/12/23,ATM,O3,,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.005,0.024,0.042,0.043,0.050,0.050,0.044,0.032,0.026,0.005,0.000,0.000,0.000,0.000,0.002
2011/12/23,ATM,PM10,,77.8,66.3,34.6,27.6,27.9,28.2,47.8,59.7,93.4,102.2,69.5,57.9,50.0,35.1,32.5,18.1,13.3,26.9,34.7,64.8,47.6,40.5,54.9,29.5
2011/12/23,ATM,SO2,,0.006,0.005,0.005,0.005,0.004,0.004,0.006,0.006,0.008,0.007,0.004,0.004,0.004,0.003,0.004,0.003,0.003,0.004,0.004,0.005,0.006,0.006,0.006,0.006
2011/12/23,CEN,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
2011/12/23,CEN,NO,,0.298,0.374,0.354,0.365,0.317,0.226,0.240,0.489,0.389,0.201,0.046,0.054,0.033,0.017,0.014,0.010,0.022,0.023,0.052,0.114,0.143,0.145,0.149,0.054
2011/12/23,CEN,NO2,,0.040,0.042,0.048,0.041,0.040,0.044,0.046,0.046,0.065,0.100,0.067,0.112,0.049,0.029,0.023,0.026,0.027,0.035,0.047,0.047,0.053,0.050,0.042,0.040
2011/12/23,CEN,NOX,,0.351,0.422,0.417,0.415,0.368,0.284,0.298,0.506,0.447,0.314,0.123,0.178,0.086,0.047,0.040,0.038,0.051,0.059,0.109,0.176,0.209,0.208,0.203,0.105
2011/12/23,CEN,O3,,0.004,0.006,0.006,0.006,0.007,0.007,0.004,0.003,0.002,0.008,0.029,0.041,0.041,0.049,0.056,0.059,0.033,0.024,0.006,0.003,0.003,0.005,0.004,0.003
2011/12/23,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,CEN,SO2,,0.006,0.005,0.006,0.007,0.007,0.006,0.006,0.007,0.009,0.007,0.004,0.005,0.006,0.006,0.005,0.004,0.003,0.003,0.004,0.006,0.007,0.004,0.005,0.004
2011/12/23,LDO,CO,,2.0,1.6,1.6,1.7,2.1,2.4,2.1,3.7,5.2,4.1,2.6,1.4,1.3,0.9,1.2,1.5,1.7,1.8,2.0,2.3,3.0,2.7,3.5,4.8
2011/12/23,LDO,NO,,0.052,0.020,0.028,0.036,0.049,0.121,0.083,0.167,0.228,0.129,0.040,0.006,0.003,0.003,0.003,0.003,0.005,0.007,0.026,0.052,0.107,0.090,0.138,0.184
2011/12/23,LDO,NO2,,0.029,0.026,0.025,0.027,0.026,0.024,0.026,0.026,0.033,0.056,0.053,0.020,0.016,0.010,0.013,0.013,0.014,0.019,0.028,0.029,0.029,0.029,0.029,0.027
2011/12/23,LDO,NOX,,0.078,0.043,0.050,0.061,0.073,0.143,0.107,0.191,0.258,0.182,0.090,0.024,0.016,0.011,0.013,0.013,0.016,0.023,0.052,0.077,0.133,0.116,0.164,0.208
2011/12/23,LDO,O3,,0.003,0.003,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.005,0.019,0.046,0.054,0.057,0.066,0.061,0.045,0.032,0.005,0.003,0.003,0.003,0.001,0.004
2011/12/23,LDO,PM10,,88.6,54.5,47.6,51.0,50.5,65.5,72.7,98.7,162.8,166.3,175.2,78.1,77.1,85.2,68.4,69.5,77.4,73.2,95.0,134.9,174.5,135.1,111.4,121.2
2011/12/23,LDO,SO2,,0.003,0.002,0.001,0.001,0.002,0.003,0.002,0.005,0.007,0.005,0.003,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.004,0.006,0.005,0.008,0.008
2011/12/23,MIR,CO,,0.7,0.6,1.6,1.8,1.7,2.1,2.8,2.7,1.9,1.7,1.1,0.8,0.5,0.3,0.3,0.3,0.3,0.4,0.8,0.8,1.0,1.6,2.8,3.5
2011/12/23,MIR,NO,,0.014,0.007,0.077,0.075,0.082,0.137,0.186,0.188,0.080,0.069,0.023,0.012,0.007,0.002,0.001,0.001,0.000,0.002,0.013,0.016,0.022,0.058,0.117,0.160
2011/12/23,MIR,NO2,,0.035,0.024,0.051,0.048,0.052,0.064,0.073,0.077,0.060,0.066,0.050,0.038,0.028,0.019,0.018,0.017,0.014,0.020,0.038,0.038,0.043,0.051,0.063,0.071
2011/12/23,MIR,NOX,,0.049,0.030,0.128,0.123,0.135,0.203,0.260,0.267,0.140,0.136,0.072,0.050,0.035,0.020,0.018,0.017,0.013,0.021,0.051,0.054,0.065,0.109,0.181,0.232
2011/12/23,MIR,O3,,0.005,0.009,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.014,0.025,0.029,0.034,0.041,0.039,0.029,0.022,0.005,0.002,0.000,0.000,0.000,0.000
2011/12/23,MIR,PM10,,28.9,19.3,95.1,97.9,94.2,129.4,148.7,176.1,130.1,119.4,81.8,49.7,34.9,21.5,25.8,19.5,17.0,22.5,25.2,57.2,67.3,73.7,76.3,125.7
2011/12/23,MIR,SO2,,0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.004,0.004,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.004
2011/12/23,OBL,CO,,4.4,2.7,1.6,1.3,1.3,1.7,1.8,3.1,3.1,2.2,1.5,1.4,1.3,0.7,0.7,0.7,0.6,0.4,1.1,1.8,1.0,1.0,1.1,0.9
2011/12/23,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,OBL,O3,,0.004,0.005,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003,0.013,0.027,0.034,0.033,0.037,0.039,0.028,0.022,0.001,0.004,0.000,0.003,0.005,0.004
2011/12/23,OBL,PM10,,149.2,129.4,122.3,102.1,104.7,117.3,115.4,127.2,140.1,137.8,118.8,109.1,72.2,38.3,60.8,60.4,27.4,70.8,65.3,107.8,73.7,59.6,58.6,43.3
2011/12/23,OBL,SO2,,0.005,0.004,0.002,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
2011/12/23,TLA,CO,,1.4,0.9,1.6,2.5,3.1,3.0,2.6,2.8,4.1,3.1,2.3,1.0,0.2,0.1,0.1,0.1,0.1,0.2,0.6,1.6,2.3,1.6,2.5,4.2
2011/12/23,TLA,NO,,0.032,0.028,0.070,0.104,0.129,0.157,0.138,0.165,0.228,0.111,0.056,0.020,0.012,0.008,0.007,0.007,0.012,0.017,0.043,0.066,0.090,0.056,0.105,0.179
2011/12/23,TLA,NO2,,0.023,0.021,0.024,0.025,0.027,0.031,0.031,0.036,0.053,0.057,0.061,0.029,0.013,0.011,0.009,0.008,0.011,0.015,0.023,0.027,0.031,0.027,0.032,0.036
2011/12/23,TLA,NOX,,0.056,0.049,0.094,0.129,0.157,0.188,0.170,0.201,0.281,0.169,0.117,0.049,0.025,0.019,0.016,0.015,0.023,0.032,0.067,0.093,0.121,0.083,0.137,0.216
2011/12/23,TLA,O3,,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.006,0.006,0.009,0.017,0.036,0.041,0.047,0.056,0.056,0.037,0.026,0.009,0.005,0.005,0.005,0.006,0.006
2011/12/23,TLA,PM10,,47.3,37.0,43.9,55.1,74.8,72.9,80.0,104.7,142.6,109.9,110.5,91.0,35.7,48.4,42.2,34.9,32.4,51.6,55.3,60.9,72.6,67.2,93.8,93.9
2011/12/23,TLA,SO2,,0.008,0.007,0.008,0.009,0.010,0.012,0.012,0.013,0.020,0.024,0.014,0.009,0.007,0.006,0.006,0.005,0.006,0.007,0.010,0.009,0.012,0.010,0.014,0.015
2011/12/23,VAL,CO,,1.0,1.0,1.2,0.9,0.8,1.2,1.2,1.8,1.7,2.0,2.1,0.9,0.6,0.5,0.4,0.3,0.3,0.3,0.5,0.5,0.5,0.4,0.3,0.3
2011/12/23,VAL,NO,,0.038,0.042,0.059,0.044,0.044,0.069,0.073,0.134,0.096,0.100,0.073,0.017,0.008,0.003,0.002,0.001,0.002,0.001,0.011,0.007,0.012,0.005,-0.001,-0.001
2011/12/23,VAL,NO2,,0.023,0.023,0.022,0.021,0.019,0.018,0.019,0.019,0.025,0.043,0.068,0.027,0.020,0.014,0.011,0.007,0.008,0.009,0.022,0.022,0.024,0.017,0.010,0.014
2011/12/23,VAL,NOX,,0.061,0.065,0.081,0.065,0.063,0.087,0.093,0.153,0.121,0.144,0.142,0.044,0.029,0.017,0.013,0.008,0.009,0.010,0.033,0.029,0.036,0.021,0.010,0.013
2011/12/23,VAL,O3,,0.005,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.006,0.008,0.015,0.026,0.037,0.050,0.052,0.040,0.035,0.032,0.013,0.013,0.008,0.013,0.021,0.015
2011/12/23,VAL,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/23,VAL,SO2,,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.008,0.011,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2011/12/24,AGU,CO,,1.3,3.1,3.8,2.5,1.3,1.1,1.2,1.2,1.5,2.0,2.7,1.7,1.0,0.8,0.6,0.4,0.3,0.3,0.5,0.6,1.0,1.0,0.7,1.3
2011/12/24,AGU,NO,,0.104,0.331,0.417,0.291,0.109,0.094,0.112,0.085,0.119,0.160,0.154,0.070,0.034,0.033,0.019,0.008,0.008,0.005,0.008,0.012,0.043,0.032,0.020,0.102
2011/12/24,AGU,NO2,,0.037,0.032,0.032,0.037,0.038,0.036,0.036,0.041,0.040,0.067,0.134,0.093,0.060,0.046,0.029,0.016,0.015,0.018,0.039,0.039,0.055,0.052,0.041,0.042
2011/12/24,AGU,NOX,,0.148,0.367,0.455,0.336,0.154,0.137,0.155,0.132,0.167,0.234,0.295,0.170,0.101,0.086,0.055,0.031,0.030,0.030,0.054,0.058,0.105,0.091,0.068,0.152
2011/12/24,AGU,O3,,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.005,0.008,0.014,0.027,0.039,0.039,0.041,0.033,0.032,0.026,0.016,0.015,0.006,0.007,0.011,0.009
2011/12/24,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/24,AGU,SO2,,0.003,0.006,0.008,0.006,0.004,0.003,0.002,0.002,0.003,0.007,0.009,0.006,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003
2011/12/24,ATM,CO,,1.8,1.7,1.8,1.7,1.4,1.8,2.4,3.3,4.5,3.2,2.6,2.0,1.5,1.0,1.0,0.8,0.8,0.9,1.4,1.1,1.4,2.4,4.5,8.1
2011/12/24,ATM,NO,,0.012,0.019,0.021,0.028,0.021,0.025,0.057,0.106,0.178,0.127,0.043,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.082,0.184
2011/12/24,ATM,NO2,,0.056,0.057,0.057,0.056,0.055,0.055,0.059,0.066,0.074,0.085,0.097,0.089,0.062,0.047,0.037,0.033,0.029,0.032,0.045,0.053,0.049,0.065,0.078,0.087
2011/12/24,ATM,NOX,,0.069,0.077,0.079,0.085,0.077,0.080,0.117,0.172,0.252,0.212,0.141,0.093,0.062,0.046,0.035,0.031,0.028,0.030,0.046,0.055,0.049,0.079,0.160,0.271
2011/12/24,ATM,O3,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.005,0.020,0.044,0.056,0.051,0.061,0.042,0.033,0.023,0.008,0.007,0.003,0.001,0.003,0.004
2011/12/24,ATM,PM10,,22.8,21.1,21.9,22.2,19.8,26.9,43.6,64.2,88.7,70.4,77.2,73.8,42.4,19.3,31.7,13.7,13.0,12.5,27.7,24.9,44.8,77.8,149.5,282.6
2011/12/24,ATM,SO2,,0.005,0.005,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.006,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.008,0.011
2011/12/24,CEN,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,nr.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
2011/12/24,CEN,NO,,0.115,0.295,0.428,0.341,0.275,0.086,0.145,0.218,0.214,0.136,0.056,0.027,0.015,0.010,0.010,0.007,nr.,nr.,0.044,0.057,0.081,0.175,0.290,0.518
2011/12/24,CEN,NO2,,0.038,0.032,0.033,0.035,0.034,0.037,0.033,0.035,0.050,0.072,0.079,0.050,0.034,0.028,0.027,0.022,nr.,nr.,0.044,0.053,0.055,0.056,0.054,0.048
2011/12/24,CEN,NOX,,0.162,0.336,0.466,0.375,0.319,0.133,0.188,0.262,0.276,0.221,0.146,0.080,0.054,0.039,0.040,0.032,nr.,nr.,0.093,0.122,0.147,0.245,0.358,0.524
2011/12/24,CEN,O3,,0.004,0.006,0.008,0.008,0.006,0.004,0.003,0.004,0.006,0.011,0.028,0.049,0.058,0.058,0.061,0.057,nr.,0.002,0.006,0.005,0.004,0.004,0.006,0.008
2011/12/24,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,nr.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/24,CEN,SO2,,0.007,0.008,0.008,0.008,0.008,0.007,0.007,0.006,0.006,0.005,0.005,0.006,0.006,0.004,0.006,0.006,nr.,0.002,0.005,0.008,0.009,0.009,0.012,0.015
2011/12/24,LDO,CO,,3.6,2.6,1.5,1.2,1.4,1.5,2.4,2.6,3.2,1.6,1.4,1.2,1.0,1.2,1.4,1.4,1.6,1.7,2.0,1.8,2.1,2.5,4.8,4.0
2011/12/24,LDO,NO,,0.119,0.091,0.031,0.016,0.025,0.042,0.114,0.112,0.147,0.051,0.017,0.013,0.005,0.003,0.003,0.003,0.004,0.007,0.018,0.020,0.028,0.033,0.145,0.110
2011/12/24,LDO,NO2,,0.026,0.024,0.024,0.023,0.022,0.022,0.021,0.022,0.025,0.028,0.029,0.024,0.017,0.011,0.013,0.011,0.014,0.019,0.030,0.028,0.028,0.030,0.029,0.029
2011/12/24,LDO,NOX,,0.142,0.113,0.053,0.036,0.044,0.061,0.132,0.132,0.169,0.076,0.043,0.035,0.020,0.012,0.013,0.011,0.015,0.022,0.045,0.045,0.053,0.060,0.171,0.135
2011/12/24,LDO,O3,,0.003,0.002,0.001,0.002,0.004,0.002,0.002,0.002,0.004,0.008,0.025,0.038,0.064,0.068,0.075,0.067,0.052,0.036,0.009,0.005,0.003,0.003,0.003,0.006
2011/12/24,LDO,PM10,,106.6,63.0,35.6,23.9,29.9,46.8,71.4,63.9,104.1,63.0,99.0,77.2,76.1,66.5,69.3,63.7,57.2,66.6,142.9,132.1,143.7,172.4,243.6,226.1
2011/12/24,LDO,SO2,,0.010,0.008,0.006,0.005,0.006,0.007,0.008,0.008,0.010,0.006,0.007,0.007,0.006,0.005,0.005,0.005,0.004,0.005,0.007,0.006,0.006,0.007,0.017,0.036
2011/12/24,MIR,CO,,3.0,2.1,2.7,1.7,1.6,2.2,3.1,3.6,4.5,3.1,1.4,0.5,0.4,0.3,0.2,0.2,0.2,0.3,0.6,0.4,0.5,0.5,1.2,2.8
2011/12/24,MIR,NO,,0.161,0.128,0.171,0.093,0.081,0.116,0.177,0.218,0.244,0.121,0.040,0.004,0.004,0.001,0.000,0.000,0.000,0.001,0.005,0.002,0.002,0.000,0.034,0.116
2011/12/24,MIR,NO2,,0.069,0.062,0.069,0.052,0.050,0.053,0.067,0.079,0.092,0.102,0.059,0.023,0.025,0.019,0.016,0.013,0.015,0.020,0.034,0.026,0.026,0.021,0.040,0.065
2011/12/24,MIR,NOX,,0.231,0.191,0.241,0.146,0.132,0.170,0.246,0.298,0.337,0.225,0.099,0.027,0.029,0.019,0.015,0.012,0.014,0.021,0.038,0.027,0.028,0.020,0.074,0.182
2011/12/24,MIR,O3,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.012,0.027,0.036,0.043,0.046,0.036,0.029,0.022,0.009,0.011,0.012,0.015,0.007,0.000
2011/12/24,MIR,PM10,,130.4,88.7,62.1,68.1,74.2,109.4,96.8,163.8,193.1,176.4,106.0,25.9,32.8,24.2,17.6,13.7,18.0,19.1,43.1,35.5,40.7,29.3,47.4,94.5
2011/12/24,MIR,SO2,,0.005,0.004,0.005,0.003,0.003,0.004,0.004,0.006,0.007,0.006,0.005,0.005,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.006
2011/12/24,OBL,CO,,1.2,2.6,2.8,2.2,1.1,1.2,1.3,2.5,2.5,2.4,1.6,1.2,1.1,0.8,0.6,0.6,0.5,0.5,0.8,1.1,1.4,3.6,5.3,7.9
2011/12/24,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.023,0.015,0.019,0.013,0.012,0.011,0.009,0.019,0.037,0.057,0.186,0.252,0.375
2011/12/24,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.042,0.042,0.036,0.028,0.027,0.022,0.025,0.042,0.053,0.061,0.085,0.097,0.121
2011/12/24,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,0.070,0.058,0.054,0.041,0.039,0.033,0.034,0.061,0.091,0.118,0.270,0.340,0.477
2011/12/24,OBL,O3,,0.004,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.003,0.001,0.010,0.025,0.040,0.040,0.042,0.042,0.025,0.019,0.002,0.003,0.004,0.004,0.004,0.003
2011/12/24,OBL,PM10,,44.3,55.1,55.0,53.6,71.5,75.1,69.0,91.2,102.4,112.6,160.6,81.6,118.5,74.7,62.8,59.1,53.8,53.8,64.0,65.5,102.1,177.5,256.4,384.5
2011/12/24,OBL,SO2,,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.006,0.007,0.010
2011/12/24,TLA,CO,,5.5,5.3,3.3,1.6,1.3,1.0,0.6,2.7,3.7,1.6,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,1.1,3.2,5.2
2011/12/24,TLA,NO,,0.215,0.202,0.132,0.101,0.111,0.065,0.072,0.206,0.227,0.071,0.027,0.015,0.007,0.007,0.006,0.008,0.009,0.012,0.020,0.026,0.044,0.079,0.153,0.183
2011/12/24,TLA,NO2,,0.040,0.037,0.028,0.027,0.025,0.020,0.022,0.039,0.049,0.036,0.029,0.022,0.011,0.010,0.007,0.007,0.009,0.013,0.021,0.024,0.025,0.029,0.036,0.039
2011/12/24,TLA,NOX,,0.256,0.239,0.161,0.127,0.137,0.086,0.094,0.246,0.276,0.108,0.056,0.037,0.018,0.018,0.013,0.016,0.018,0.025,0.042,0.050,0.069,0.108,0.189,0.222
2011/12/24,TLA,O3,,0.006,0.006,0.005,0.005,0.005,0.006,0.005,0.005,0.005,0.009,0.022,0.041,0.055,0.058,0.060,0.049,0.039,0.029,0.012,0.007,0.007,0.006,0.007,0.007
2011/12/24,TLA,PM10,,126.9,134.9,94.2,41.0,42.4,62.5,58.0,107.1,137.0,85.8,86.5,74.0,47.7,39.7,24.4,29.4,27.1,19.5,30.3,67.0,84.4,108.1,129.4,265.7
2011/12/24,TLA,SO2,,0.016,0.014,0.010,0.008,0.008,0.006,0.006,0.012,0.016,0.009,0.006,0.007,0.005,0.004,0.003,0.003,0.004,0.004,0.006,0.004,0.005,0.010,0.013,0.018
2011/12/24,VAL,CO,,0.4,0.5,0.6,1.3,1.8,1.4,1.6,2.0,1.7,1.0,1.3,1.2,0.5,0.4,0.3,0.2,0.2,0.1,0.2,0.3,0.4,0.3,0.4,0.7
2011/12/24,VAL,NO,,0.005,0.010,0.027,0.082,0.123,0.097,0.107,0.151,0.139,0.050,0.044,0.024,0.006,0.003,0.002,0.001,0.001,0.000,0.000,0.003,0.006,0.001,0.004,0.021
2011/12/24,VAL,NO2,,0.016,0.020,0.019,0.019,0.019,0.018,0.018,0.019,0.023,0.030,0.049,0.051,0.022,0.015,0.011,0.007,0.007,0.008,0.013,0.020,0.023,0.016,0.020,0.025
2011/12/24,VAL,NOX,,0.021,0.030,0.046,0.101,0.142,0.115,0.125,0.171,0.163,0.080,0.093,0.076,0.027,0.018,0.013,0.008,0.008,0.008,0.013,0.023,0.029,0.017,0.024,0.046
2011/12/24,VAL,O3,,0.011,0.006,0.005,0.005,0.004,0.004,0.004,0.005,0.005,0.010,0.017,0.031,0.049,0.056,0.056,0.039,0.037,0.031,0.024,0.017,0.012,0.019,0.015,0.006
2011/12/24,VAL,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/12/24,VAL,SO2,,0.001,0.001,0.001,0.001,0.003,0.002,0.003,0.003,0.004,0.003,0.004,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2011/12/25,AGU,CO,,2.2,2.6,2.2,2.2,2.8,1.8,1.2,0.9,1.0,1.4,1.1,0.9,0.6,0.5,0.4,0.4,0.5,0.4,0.6,0.9,0.6,0.8,1.3,0.4
2011/12/25,AGU,NO,,0.266,0.264,0.126,0.091,0.218,0.096,0.056,0.032,0.049,0.055,0.027,0.017,0.010,0.011,0.009,0.009,0.017,0.017,0.010,0.038,0.014,0.022,0.106,0.011
2011/12/25,AGU,NO2,,0.040,0.044,0.052,0.051,0.044,0.044,0.042,0.040,0.040,0.066,0.059,0.047,0.033,0.025,0.019,0.023,0.029,0.021,0.042,0.053,0.044,0.050,0.050,0.031
2011/12/25,AGU,NOX,,0.311,0.314,0.185,0.150,0.269,0.148,0.106,0.079,0.097,0.128,0.093,0.072,0.050,0.043,0.034,0.039,0.052,0.045,0.059,0.098,0.065,0.079,0.164,0.048
